# Dialogue ID	Turn Index	User Utterance	System Response	attraction-area	attraction-name	attraction-type	bus-day	bus-departure	bus-destination	bus-leaveAt	hospital-department	hotel-area	hotel-book day	hotel-book people	hotel-book stay	hotel-internet	hotel-name	hotel-parking	hotel-price range	hotel-stars	hotel-type	restaurant-area	restaurant-book day	restaurant-book people	restaurant-book time	restaurant-food	restaurant-name	restaurant-price range	taxi-arrive by	taxi-departure	taxi-destination	taxi-leave at	train-arrive by	train-book people	train-day	train-departure	train-destination	train-leave at	
PMUL1449	4	Thanks . Can you also find a museum ?	The arrival time is 16:07 .	none	none	museum	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	monday	cambridge	ely	15:00
PMUL1449	5	No , whatever your recommendation is . I will just need the area it 's in and the entrance fee please .	Is there a certain area of town you would like to be in ?	none	none	museum	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	monday	cambridge	ely	15:00
PMUL1449	6	No thanks . That gives me all I need . Take care . Goodbye .	people 's portraits exhibition at girton college in the west is very interest , the entrance fee is free .  Do you need more info ?	none	none	museum	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	monday	cambridge	ely	15:00
SNG1064	0	Hi ! Could you help me find a museum to go in town ?		none	none	museum	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG1064	1	Sure . What is the postcode and phone number , please ?	There are many but may I suggest the Cambridge Contemporary Art Museum ?	none	cambridge contemporary art	museum	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG1064	2	That 's it . Thanks !	Their postcode is cb21su and phone number is 01223324222 . What else can I help you with ?	none	cambridge contemporary art	museum	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG1211	0	Can you find me a hotel in the northern area that is n't to cheap or expensive ?		none	none	none	none	none	none	none	none	north	none	none	none	none	none	none	moderate	none	hotel	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG1211	1	The Ashley Hotel sounds good . Does it have free parking ?	I have the ashley hotel and lovell lodge . Which one would you like ?	none	none	none	none	none	none	none	none	north	none	none	none	none	ashley hotel	yes	moderate	none	hotel	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG1211	2	Thanks . Coulc you book a room for me , just one person . It will be three nights starting Sunday .	Ashley hotel does have free parking	none	none	none	none	none	none	none	none	north	sunday	1	3	none	ashley hotel	yes	moderate	none	hotel	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG1211	3	Great , thank you for all your help .	Booking was successful .  Reference number is : LCFYMN3F	none	none	none	none	none	none	none	none	north	sunday	1	3	none	ashley hotel	yes	moderate	none	hotel	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG1211	4	No , thank you for your service .	Is there anything else I can help you with ?	none	none	none	none	none	none	none	none	north	sunday	1	3	none	ashley hotel	yes	moderate	none	hotel	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SSNG0239	0	I am looking for a guesthouse to stay in that offers free parking .		none	none	none	none	none	none	none	none	none	none	none	none	none	none	yes	none	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SSNG0239	1	I would like to stay in the Centre in the expensive price range .	I show 21 responses . May I have the location you are interested in ? Also a price range would help refine our search	none	none	none	none	none	none	none	none	centre	none	none	none	none	none	yes	expensive	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SSNG0239	2	I m sorry . The area and price range do not matter . I need a 3 star guesthouse with free wifi please .	I 'm sorry there are no matches fitting your specifications . Would you like a different price range or a different area possibly ?	none	none	none	none	none	none	none	none	centre	none	none	none	yes	none	yes	do not care	3	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
WOZ20138	0	I 'm looking for something cheap in the south part of town .		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	south	none	none	none	none	none	cheap	none	none	none	none	none	none	none	none	none	none
WOZ20138	1	Either is fine , can you provide the address and phone number ?	There are two restaurants serving cheap food in the south part of town .  Do you have a preference of portuguese or chinese food ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	south	none	none	none	do not care	none	cheap	none	none	none	none	none	none	none	none	none	none
WOZ20138	2	Thank you good bye .	Nandos is located at Cambridge Leisure Park Clifton Way .  Their phone number is 01223 327908 . Can I help you with anything else ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	south	none	none	none	do not care	none	cheap	none	none	none	none	none	none	none	none	none	none
MUL2417	0	I 'm looking for a place to dine that serves welsh food .		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	welsh	none	none	none	none	none	none	none	none	none	none	none	none
MUL2417	1	Is there one that serves Italian food ?	There are none in the area that serves Welsh food , would you like to look for another type of cuisine ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	italian	none	none	none	none	none	none	none	none	none	none	none	none
MUL2417	2	I 'd like a moderate price range , please .	There are 15 italian restaurants . Do you have preference in food price or area ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	italian	none	moderate	none	none	none	none	none	none	none	none	none	none
MUL2417	3	I do n't have an area preference , but I would like to book a table for 6 people at 16:45 on wednesday .	I have 5 moderately priced Italian restaurants .  Do you have a preference on area , they are spread around the east , west , south , and centre .	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	do not care	wednesday	6	16:45	italian	none	moderate	none	none	none	none	none	none	none	none	none	none
MUL2417	4	I am also looking for a place to go , anything with architecture .	You are booked into Prezzo which is moderately priced on the west side . Your reference number is G2FIPHUL . Is there anything else ?	none	none	architecture	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	do not care	wednesday	6	16:45	italian	none	moderate	none	none	none	none	none	none	none	none	none	none
MUL2417	5	That sounds great to me . Can I get the phone number , postcode , and area please ?	I have found 5 attractions . They are all in the centre . Would you like to visit all saints church ?	none	none	architecture	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	do not care	wednesday	6	16:45	italian	none	moderate	none	none	none	none	none	none	none	none	none	none
MUL2417	6	Great !  I think you 've covered it all .  I do n't need anything else .  Thank you !	Sure !  The phone number is 01223452587 , the postcode is cb58bs , and that is in the centre area .	none	none	architecture	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	do not care	wednesday	6	16:45	italian	none	moderate	none	none	none	none	none	none	none	none	none	none
MUL2380	0	I need to find a place to visit while in town . What attractions are in Centre ?		centre	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL2380	1	I 'd like to see a college , please .	There are a lot ! We have some impressive architecture , historic colleges , theatres , and more . What sort of thing appeals to you ?	centre	none	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL2380	2	Sounds good .  Can I get the address with the postcode for that one , please ?	There are 13 colleges in the centre . Gonville and Caius college is fascinating and it is free . Does this appeal to you ?	centre	none	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL2380	3	Is it free ?  I also am looking for a Mediterranean restaurant in the same area .	Yes , the college is located on trinity street , postcode cb21ta .  Is there anything else I can help you with today ?	centre	none	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	none	none	none	mediterranean	none	none	none	none	none	none	none	none	none	none	none	none
MUL2380	4	I 'm looking for something cheap , I 'm on a budget .	Yes the college entrance is free . I also found 3 restaurants with mediterranean cuisine in the same area . two are in the centre . can you give a price range ?	centre	none	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	none	none	none	mediterranean	none	cheap	none	none	none	none	none	none	none	none	none	none
MUL2380	5	No I will take care of that . Please provide the phone number , address , and postcode for the restaurant	The Gardenia is a cheap Mediterranean restaurant . Would you like me to make reservations there for you ?	centre	none	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	none	none	none	mediterranean	the gardenia	cheap	none	none	none	none	none	none	none	none	none	none
MUL2380	6	I also need to book a taxi from the College to the restaurant .	You got it !  The Gardenia is located at 2 Rose Crescent City Centre , cb23ll .  The phone number is 01223356354 .  What else can I do for you ?	centre	none	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	none	none	none	mediterranean	the gardenia	cheap	none	gonville and caius college	the gardenia	none	none	none	none	none	none	none
MUL2380	7	I want to leave at least by 14:45 if that is okay .	I can help you with that . What time do you want to leave the college and arrive at the gardenia ?	centre	none	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	none	none	none	mediterranean	the gardenia	cheap	none	gonville and caius college	the gardenia	14:45	none	none	none	none	none	none
MUL2380	8	Thanks . Can I get the taxi company 's contact phone number please ?	That is fine , I 've got you booked with a white Tesla .	centre	none	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	none	none	none	mediterranean	the gardenia	cheap	none	gonville and caius college	the gardenia	14:45	none	none	none	none	none	none
MUL2380	9	That 's all I needed . Thank you .	Sure , their number is 07328080907 . What else can I help you with today ?	centre	none	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	none	none	none	mediterranean	the gardenia	cheap	none	gonville and caius college	the gardenia	14:45	none	none	none	none	none	none
PMUL4052	0	I need a train going to cambridge that leaves after 14:45 .		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	cambridge	14:45
PMUL4052	1	I want a train department from Cambridge and going to Birmingham New Street on Friday at 14:45 .	Where are you coming from ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	friday	none	cambridge	14:45
PMUL4052	2	Two tickets please .	I can put you on the tr8842 it leaves at 15:17 how many tickets please	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	friday	cambridge	birmingham new street	14:45
PMUL4052	3	Yes , that would be great . I 'd like to book two tickets and I 'll need a reference number , please ?	There is an error in that train booking could I book the TR2519 from Cambridge to Birmingham New Street , on Friday , departing at 15:01 ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	2	friday	cambridge	birmingham new street	14:45
PMUL4052	4	I 'm also looking for a chinese restaurant that is semi expensive . I would like it the same day I arrive .	Booking was successful , the total fee is 150.19 GBP payable at the station . Reference number is : LCEXHUAZ .	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	chinese	none	expensive	none	none	none	none	none	2	friday	cambridge	birmingham new street	14:45
PMUL4052	5	No specific area for the restaurant .	Sure , there are a number of expensive options .  Did you have a certain part of town in mind ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	chinese	none	expensive	none	none	none	none	none	2	friday	cambridge	birmingham new street	14:45
PMUL4052	6	Yes , I would like to book it for 2 people at 10:00 please .  I 'll need it for Friday please .  Can I get the reference number please ?	the good luck chinese food takeaway fits those criteria , can I make a booking for you ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	friday	2	10:00	chinese	none	expensive	none	none	none	none	none	2	friday	cambridge	birmingham new street	14:45
PMUL4052	7	Thank you for your help .	Of course .  I reserved the table for you .  Your reference number is D9XHCFDT .	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	friday	2	10:00	chinese	none	expensive	none	none	none	none	none	2	friday	cambridge	birmingham new street	14:45
PMUL4052	8	that is all for now , thank you very much .	Do you need me to book transport or provide anymore info ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	friday	2	10:00	chinese	none	expensive	none	none	none	none	none	2	friday	cambridge	birmingham new street	14:45
PMUL0020	0	I 'm looking for a gastropub food restaurant in the centre of Cambridge please .		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	none	none	none	gastropub	none	none	none	none	none	none	none	none	none	none	none	none
PMUL0020	1	I do n't really have a price range in mind . What 's your favorite place ?	Sure what price range are you looking for ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	none	none	none	gastropub	none	do not care	none	none	none	none	none	none	none	none	none	none
PMUL0020	2	Nah , I 'll get that later . Can you book a table there , though ? 3 people on Sunday at 15:30 .	My favorite is The Slug and Lettuce .  It is expensive though .  Can I get you an address for it ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	sunday	3	15:30	gastropub	the slug and lettuce	do not care	none	none	none	none	none	none	none	none	none	none
PMUL0020	3	Yes , I also need a place to stay with free parking .	Yes I can , I have booked a table for 3 people for Sunday at 15:30 at the Slug and Lettuce . Can I help you with anything else ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	yes	none	none	none	none	sunday	3	15:30	none	the slug and lettuce	do not care	none	none	none	none	none	none	none	none	none	none
PMUL0020	4	I just need to find a hotel for Sunday for 3 people . The stay should be two nights . Please give me the reference number too .	The reference number for you dinner reservation is 7E3EL1IG .  What area of town would you like to stay in ?	none	none	none	none	none	none	none	none	none	sunday	3	2	none	none	yes	none	none	none	none	sunday	3	15:30	none	the slug and lettuce	do not care	none	none	none	none	none	none	none	none	none	none
PMUL0020	5	I also need a taxi to get me between the two places .	OK , I was able to book you at the Acorn Guest House . Your reference number is YBGSWXEJ . Can I help you with anything else ?	none	none	none	none	none	none	none	none	none	sunday	3	2	none	none	yes	none	none	none	none	sunday	3	15:30	none	the slug and lettuce	do not care	none	none	none	none	none	none	none	none	none	none
PMUL0020	6	Could you please do that ?	Sure thing . I can work on getting that booked for you .	none	none	none	none	none	none	none	none	none	sunday	3	2	none	none	yes	none	none	none	none	sunday	3	15:30	none	the slug and lettuce	do not care	none	none	none	none	none	none	none	none	none	none
PMUL0020	7	I want to make sure it gets me to the restaurant for the reservation from the hotel .	Which place will you be leaving from ?	none	none	none	none	none	none	none	none	none	sunday	3	2	none	none	yes	none	none	none	none	sunday	3	15:30	none	the slug and lettuce	do not care	15:30	acorn guest house	the slug and lettuce	none	none	none	none	none	none	none
PMUL0020	8	That is great . Thank you for your help .	You are set , look for a red tesla , their contact number is 07587955465 , any further questions today ?	none	none	none	none	none	none	none	none	none	sunday	3	2	none	none	yes	none	none	none	none	sunday	3	15:30	none	the slug and lettuce	do not care	15:30	acorn guest house	the slug and lettuce	none	none	none	none	none	none	none
SNG01824	0	I need a taxi to come to rajmahal and want to go to kohinoor .		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	kohinoor	rajmahal	none	none	none	none	none	none	none
SNG01824	1	I 'd like to leave by 08:00 .	Certainly , and do you know what time you would like to leave ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	kohinoor	rajmahal	none	none	none	none	none	none	none
SNG01824	2	I want to arrive by 14:00 and it does n't matter when I leave actually	Ok , when do you want to arrive ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	14:00	kohinoor	rajmahal	none	none	none	none	none	none	none
SNG01824	3	Thank you so much . You have been so helpful . Goodbye .	You 're all set ! Your car type is a yellow BMW and the contact number is 07365584187 .	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	14:00	kohinoor	rajmahal	none	none	none	none	none	none	none
MUL0764	0	I need a train on Wednesday , arriving close to 14:45 .		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	14:45	none	wednesday	none	none	none
MUL0764	1	I will be leaving from Cambridge and arriving in Leicester .	And what are your departure and arrival stations ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	14:45	none	wednesday	cambridge	leicester	none
MUL0764	2	I have no preference for departure time as long as I arrive by 14:45 .	There are several trains that would get you Leicester by 14:45 . Did you have a departure time in mind ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	14:45	none	wednesday	cambridge	leicester	do not care
MUL0764	3	Yes that sounds good , can you please give me the train ID and travel time ?	Ok there is one that leaves Cambridge at 12:21 and arrives in Leicester at 14:06 . Would you like to book that one ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	14:45	none	wednesday	cambridge	leicester	do not care
MUL0764	4	Yes I am looking for a guesthouse on the north side of town .	Yes that train 's ID is TR2854 and the travel time of the journey is 105 minutes . Is there anything else I can help you with ?	none	none	none	none	none	none	none	none	north	none	none	none	none	none	none	none	none	guest house	none	none	none	none	none	none	none	none	none	none	none	14:45	none	wednesday	cambridge	leicester	do not care
MUL0764	5	No , I do n't need internet or free parking .  Could you tell me the star ratings for those ?	There is the acorn guest house , out of 33 results , did you need internet , parking , or a certain star ?	none	none	none	none	none	none	none	none	north	none	none	none	no	acorn guest house	no	none	none	guest house	none	none	none	none	none	none	none	none	none	none	none	14:45	none	wednesday	cambridge	leicester	do not care
MUL0764	6	No thanks , but can I have the postcode and price range for the Acorn , please ?	The acorn guest house has a 4 start rating . Would you like to hear other options ?	none	none	none	none	none	none	none	none	north	none	none	none	no	acorn guest house	no	none	none	guest house	none	none	none	none	none	none	none	none	none	none	none	14:45	none	wednesday	cambridge	leicester	do not care
MUL0764	7	Great thank you that 's all the info I need today .	Sure , the postcode for Acorn Guest House is cb41da and the price range is in the moderate range .	none	none	none	none	none	none	none	none	north	none	none	none	no	acorn guest house	no	none	none	guest house	none	none	none	none	none	none	none	none	none	none	none	14:45	none	wednesday	cambridge	leicester	do not care
PMUL3432	0	I am planning a trip in Cambridge .		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL3432	1	I 'm coming from norwich .	I can help with that . Where are you coming from ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	norwich	none	none
PMUL3432	2	I 'd like to leave on Tuesday after 18:15 . Can I have an arrival time and price ?	What day and time would you like to travel ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	tuesday	norwich	cambridge	18:15
PMUL3432	3	Can I get the price for that ?	TR5488 will depart Norwich at 18:16 on Tuesday , arriving in Cambridge at 19:35 . Would you like to book passage ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	tuesday	norwich	cambridge	18:15
PMUL3432	4	i 'm also looking for places to go in the east .	Each ticket costs 17.60 pounds .	east	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	tuesday	norwich	cambridge	18:15
PMUL3432	5	I 'm open to anything .  How about the boating ?	There are a few places ranging from boating to multiple sports attractions ; what kind of attraction would you like to visit ?	east	none	boat	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	tuesday	norwich	cambridge	18:15
PMUL3432	6	Can I have the postcode please ?	camboats is a great place in the East . Do you need their number ?	east	camboats	boat	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	tuesday	norwich	cambridge	18:15
PMUL3432	7	no thanks that is enough for today	Their postcode is cb58sx . Can I help you with anything else today ?	east	camboats	boat	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	tuesday	norwich	cambridge	18:15
PMUL2084	0	I am looking for a college to see .		none	none	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL2084	1	I 'm not sure as I 'm not familiar with the area . Do you recommend a particular college ?	Do you have a part of town you would like to visit ?	none	none	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL2084	2	Yes , may I please have the address and postcode ?	Clare college is nice and it is located in the west . Would you like more information on it ?	none	clare college	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL2084	3	I would also like to find a Japanese restaurant , if there are any in town .	their address is trinity lane , cb21tl . phone number is 01223333200 . anything else ?	none	clare college	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	japanese	none	none	none	none	none	none	none	none	none	none	none	none
PMUL2084	4	Yes , please . I would need a reservation on Sunday for 3 at 11:30 .	Cambridge does have one Japanese restaurant in the centre of town . It 's expensive but well worth it . Would you like me to book it for you ?	none	clare college	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	sunday	3	11:30	japanese	none	none	none	none	none	none	none	none	none	none	none	none
PMUL2084	5	Thank you for your help !	You 're all set ! Your reference number is AWAEPKRT .	none	clare college	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	sunday	3	11:30	japanese	none	none	none	none	none	none	none	none	none	none	none	none
PMUL2084	6	I will need a book a taxi to commute between the two places	You 're welcome . Is there anything else ?	none	clare college	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	sunday	3	11:30	japanese	none	none	none	clare college	wagamama	none	none	none	none	none	none	none
PMUL2084	7	I need to be at the restaurant at 11:30 .	what time would you like ?	none	clare college	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	sunday	3	11:30	japanese	none	none	11:30	clare college	wagamama	none	none	none	none	none	none	none
PMUL2084	8	That is all , thanks for your assistance .	Ok .  I have reserved a white skoda .  The contact number is 07229892999 .	none	clare college	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	sunday	3	11:30	japanese	none	none	11:30	clare college	wagamama	none	none	none	none	none	none	none
PMUL0733	0	Hello , I am looking for some good Australasian food . I would like an expensive restaurant also .		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	australian	none	expensive	none	none	none	none	none	none	none	none	none	none
PMUL0733	1	And I would like something Australasian , or if you ca n't find that , Chinese , at least .	I do n't have matches . Do you have any other food preferences ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	chinese	none	expensive	none	none	none	none	none	none	none	none	none	none
PMUL0733	2	Any area is fine with me , I can drive there .	Great , we have several Chinese restaurants that are expensive . Do you have a preference on what area it is in ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	do not care	none	none	none	chinese	none	expensive	none	none	none	none	none	none	none	none	none	none
PMUL0733	3	I would like a Chinese restaurant the is expensive .	Is there a certain price point ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	do not care	none	none	none	chinese	none	expensive	none	none	none	none	none	none	none	none	none	none
PMUL0733	4	Yes a table for four please .	The Yu Garden is highly recommended , shall I book a table for you ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	do not care	none	4	none	chinese	yu garden	expensive	none	none	none	none	none	none	none	none	none	none
PMUL0733	5	Wednesday at 14:45 if that is not available please try Saturday at the same time . Can you send a reference number please ?	what day and time ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	do not care	wednesday	4	14:45	chinese	yu garden	expensive	none	none	none	none	none	none	none	none	none	none
PMUL0733	6	I actually need a train from london liverpool street to cambridge , I want to arrive by 10:30 .	Booking was successful for Wednesday . The table will be reserved for 15 minutes .  Reference number is : VRHKSK2R . Can I help with anything else today ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	do not care	wednesday	4	14:45	chinese	yu garden	expensive	none	none	none	none	10:30	none	none	london liverpool street	cambridge	none
PMUL0733	7	Yes please . for 4 people as well .	Sure , I can help you with that .  Was that for the same day ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	do not care	wednesday	4	14:45	chinese	yu garden	expensive	none	none	none	none	10:30	4	none	london liverpool street	cambridge	none
PMUL0733	8	no that is it . thanks for your help	Booking was successful , the total fee is 66.4 GBP payable at the station . Reference number is : X5HDVSZ6 . Anything more ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	do not care	wednesday	4	14:45	chinese	yu garden	expensive	none	none	none	none	10:30	4	none	london liverpool street	cambridge	none
SNG01180	0	I need help finding a train leaving Cambridge after 20:45 .		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	cambridge	none	20:45
SNG01180	1	I need to get to london liverpool street .	Many trains leave Cambridge around 20:45 , what is the destination ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	cambridge	london liverpool street	20:45
SNG01180	2	I would like to leave on Thursday	I have several options for you , and the price and exact departure time varies by day of the week . Do you have a day preference ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	thursday	cambridge	london liverpool street	20:45
SNG01180	3	Thanks , that 's all . Good bye .	Train TR3695 leaves 21:59 and arrives on 23:27 .  Would you like to book it ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	23:27	1	thursday	cambridge	london liverpool street	none
MUL2629	0	I am looking for places to go in the centre of town .  Can you help ?		centre	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL2629	1	Is there a college I could visit ?	There are lots of places to visit in the city centre .  What type of place would you like to visit ?	centre	none	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL2629	2	In the centre would be perfect !	In what area would you prefer it to be ?	centre	none	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL2629	3	That sounds great ! ! Can I have their address , and how much is the entrance fee ?	The emmanuel college is free and it is on saint andrew 's street . How does that sound ?	centre	none	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL2629	4	Yes , I also need a place to stay . Are there any 4 star hotel in the north with free parking ?	It is located at saint andrew 's street and it 's free ! Anything else ?	centre	none	college	none	none	none	none	none	north	none	none	none	none	none	yes	none	4	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL2629	5	The price does n't matter as long as it 's a 4 star hotel .	Do you have a price range preference ?	centre	none	college	none	none	none	none	none	north	none	none	none	none	none	yes	none	4	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL2629	6	No , but can I have the phone number and the address ?	I would recommend acorn guest house . Would you like a reservation ?	centre	none	college	none	none	none	none	none	north	none	none	none	none	none	yes	none	4	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
